platform_code,time,latitude,longitude,observation_depth,ztmp,zsal
,UTC,degrees_north,degrees_east,,Deg C,
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1324.3,2.46,34.46
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1326.3,2.46,34.46
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1328.3,2.46,34.46
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1330.2,2.46,34.47
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1332.2,2.45,34.47
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1334.2,2.45,34.47
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1336.2,2.45,34.47
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1338.1,2.44,34.47
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1340.1,2.44,34.47
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1342.1,2.44,34.47
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1344.0,2.43,34.47
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1346.0,2.43,34.47
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1348.0,2.43,34.47
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1349.9,2.42,34.47
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1351.9,2.42,34.47
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1353.9,2.42,34.47
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1355.9,2.42,34.47
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1357.8,2.41,34.48
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1359.8,2.41,34.48
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1361.8,2.41,34.48
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1363.7,2.41,34.48
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1365.7,2.41,34.48
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1367.7,2.4,34.48
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1369.6,2.4,34.48
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1371.6,2.4,34.48
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1373.6,2.4,34.48
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1375.5,2.39,34.48
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1377.5,2.39,34.48
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1379.5,2.38,34.48
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1381.5,2.38,34.48
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1383.4,2.38,34.48
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1385.4,2.38,34.48
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1387.4,2.37,34.48
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1389.3,2.37,34.49
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1391.3,2.37,34.49
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1393.3,2.37,34.49
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1395.2,2.37,34.49
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1397.2,2.37,34.49
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1399.2,2.36,34.49
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1401.1,2.36,34.49
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1403.1,2.36,34.49
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1405.1,2.35,34.49
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1407.1,2.35,34.49
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1409.0,2.35,34.49
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1411.0,2.35,34.49
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1413.0,2.35,34.49
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1414.9,2.35,34.49
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1416.9,2.35,34.49
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1418.9,2.34,34.49
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1420.8,2.34,34.49
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1422.8,2.34,34.49
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1424.8,2.34,34.49
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1426.7,2.34,34.49
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1428.7,2.34,34.49
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1430.7,2.33,34.49
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1432.7,2.33,34.49
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1434.6,2.33,34.49
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1436.6,2.33,34.49
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1438.6,2.33,34.49
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1440.5,2.33,34.49
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1442.5,2.32,34.5
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1444.5,2.32,34.5
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1446.4,2.32,34.5
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1448.4,2.31,34.5
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1450.4,2.31,34.5
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1452.3,2.31,34.5
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1454.3,2.31,34.5
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1456.3,2.3,34.5
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1458.2,2.3,34.5
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1460.2,2.3,34.5
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1462.2,2.3,34.5
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1464.2,2.3,34.5
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1466.1,2.3,34.5
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1468.1,2.3,34.5
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1470.1,2.3,34.5
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1472.0,2.3,34.5
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1474.0,2.3,34.5
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1476.0,2.3,34.5
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1477.9,2.3,34.5
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1479.9,2.29,34.5
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1481.9,2.29,34.5
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1483.8,2.28,34.5
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1485.8,2.28,34.51
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1487.8,2.28,34.51
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1489.7,2.28,34.51
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1491.7,2.28,34.51
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1493.7,2.27,34.51
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1495.6,2.27,34.51
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1497.6,2.27,34.51
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1499.6,2.26,34.51
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1501.6,2.26,34.51
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1503.5,2.26,34.51
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1505.5,2.26,34.51
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1507.5,2.25,34.51
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1509.4,2.25,34.51
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1511.5,2.25,34.51
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1513.4,2.25,34.51
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1515.3,2.25,34.51
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1517.3,2.25,34.51
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1519.3,2.25,34.51
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1521.2,2.25,34.51
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1523.2,2.25,34.51
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1525.2,2.25,34.51
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1527.1,2.25,34.51
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1529.1,2.24,34.51
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1531.1,2.24,34.51
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1533.0,2.24,34.51
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1535.0,2.24,34.52
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1537.0,2.24,34.52
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1538.9,2.23,34.52
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1540.9,2.23,34.52
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1542.9,2.23,34.52
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1544.8,2.23,34.52
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1546.8,2.23,34.52
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1548.8,2.23,34.52
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1550.8,2.23,34.52
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1552.7,2.22,34.52
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1554.7,2.22,34.52
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1556.7,2.22,34.52
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1558.6,2.22,34.52
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1560.6,2.22,34.52
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1562.6,2.21,34.52
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1564.5,2.21,34.52
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1566.5,2.21,34.52
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1568.5,2.21,34.52
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1570.4,2.21,34.52
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1572.4,2.2,34.52
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1574.4,2.2,34.52
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1576.3,2.2,34.52
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1578.3,2.2,34.52
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1580.3,2.2,34.52
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1582.2,2.2,34.52
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1584.2,2.2,34.52
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1586.2,2.2,34.52
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1588.1,2.2,34.52
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1590.1,2.2,34.52
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1592.1,2.2,34.52
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1594.0,2.2,34.52
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1596.0,2.19,34.53
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1598.0,2.19,34.53
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1599.9,2.19,34.53
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1601.9,2.19,34.53
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1603.9,2.19,34.53
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1605.8,2.19,34.53
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1607.8,2.19,34.53
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1609.8,2.19,34.53
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1611.7,2.18,34.53
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1613.7,2.19,34.53
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1615.7,2.18,34.53
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1617.6,2.18,34.53
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1619.6,2.18,34.52
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1621.6,2.18,34.53
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1623.5,2.18,34.53
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1625.5,2.18,34.53
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1627.5,2.18,34.53
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1629.4,2.18,34.53
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1631.4,2.18,34.53
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1633.4,2.17,34.53
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1635.3,2.17,34.53
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1637.2,2.17,34.53
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1639.3,2.17,34.53
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1641.2,2.17,34.53
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1643.2,2.17,34.53
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1645.2,2.17,34.53
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1647.2,2.17,34.53
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1649.1,2.16,34.53
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1651.1,2.16,34.53
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1653.1,2.16,34.53
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1655.0,2.16,34.53
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1657.0,2.16,34.53
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1659.0,2.15,34.54
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1660.9,2.15,34.54
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1662.9,2.15,34.54
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1664.9,2.15,34.54
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1666.8,2.15,34.54
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1668.8,2.15,34.54
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1670.8,2.15,34.54
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1672.7,2.14,34.54
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1674.7,2.14,34.54
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1676.7,2.14,34.54
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1678.6,2.14,34.54
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1680.6,2.14,34.54
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1682.6,2.14,34.54
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1684.5,2.14,34.54
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1686.5,2.13,34.54
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1688.5,2.13,34.54
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1690.4,2.13,34.54
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1692.4,2.13,34.54
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1694.4,2.12,34.54
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1696.3,2.12,34.54
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1698.3,2.12,34.54
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1700.2,2.12,34.54
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1702.2,2.12,34.54
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1704.2,2.12,34.54
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1706.1,2.12,34.54
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1708.1,2.12,34.54
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1710.1,2.12,34.54
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1712.0,2.11,34.54
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1714.0,2.11,34.55
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1716.0,2.11,34.55
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1717.9,2.11,34.55
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1719.9,2.11,34.55
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1721.9,2.11,34.55
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1723.8,2.11,34.55
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1725.8,2.11,34.55
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1727.8,2.11,34.55
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1729.7,2.11,34.55
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1731.7,2.11,34.55
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1733.7,2.1,34.55
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1735.6,2.1,34.55
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1737.6,2.1,34.55
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1739.6,2.1,34.55
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1741.5,2.1,34.55
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1743.5,2.1,34.55
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1745.5,2.1,34.55
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1747.4,2.1,34.55
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1749.4,2.09,34.55
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1751.4,2.09,34.55
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1753.3,2.09,34.55
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1755.3,2.09,34.55
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1757.3,2.09,34.55
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1759.2,2.09,34.55
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1761.2,2.09,34.55
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1763.2,2.08,34.55
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1765.1,2.08,34.55
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1767.1,2.08,34.55
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1769.1,2.08,34.55
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1771.0,2.08,34.55
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1773.0,2.08,34.55
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1775.0,2.07,34.55
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1776.9,2.07,34.55
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1778.9,2.07,34.55
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1780.9,2.07,34.55
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1782.8,2.07,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1784.8,2.07,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1786.8,2.07,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1788.7,2.07,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1790.7,2.06,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1792.6,2.06,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1794.6,2.06,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1796.6,2.06,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1798.5,2.06,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1800.5,2.06,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1802.5,2.06,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1804.4,2.06,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1806.4,2.06,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1808.4,2.06,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1810.3,2.05,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1812.3,2.05,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1814.3,2.05,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1816.2,2.05,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1818.2,2.05,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1820.2,2.05,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1822.1,2.05,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1824.1,2.04,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1826.1,2.04,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1828.0,2.04,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1830.0,2.04,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1832.0,2.04,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1833.9,2.04,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1835.9,2.04,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1837.9,2.03,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1839.8,2.03,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1841.8,2.03,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1843.7,2.03,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1845.7,2.03,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1847.7,2.03,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1849.6,2.03,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1851.6,2.03,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1853.6,2.03,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1855.5,2.03,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1857.5,2.02,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1859.5,2.02,34.56
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1861.4,2.02,34.57
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1863.4,2.02,34.57
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1865.4,2.01,34.57
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1867.3,2.01,34.57
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1869.3,2.01,34.57
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1871.3,2.01,34.57
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1873.2,2.01,34.57
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1875.2,2.01,34.57
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1877.2,2.01,34.57
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1879.1,2.01,34.57
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1881.1,2.01,34.57
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1883.0,2.0,34.57
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1885.0,2.0,34.57
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1887.0,2.0,34.57
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1888.9,2.0,34.57
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1890.9,2.0,34.57
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1892.9,2.0,34.57
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1894.8,2.0,34.57
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1896.8,2.0,34.57
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1898.8,2.0,34.57
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1900.7,1.99,34.57
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1902.7,1.99,34.57
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1904.7,1.99,34.57
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1906.6,1.99,34.57
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1908.6,1.99,34.57
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1910.5,1.99,34.57
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1912.5,1.99,34.57
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1914.5,1.99,34.58
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1916.4,1.98,34.58
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1918.4,1.98,34.58
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1920.4,1.98,34.58
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1922.3,1.98,34.58
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1924.3,1.98,34.58
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1926.3,1.97,34.58
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1928.2,1.97,34.58
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1930.2,1.97,34.58
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1932.2,1.97,34.58
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1934.1,1.97,34.58
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1936.1,1.97,34.58
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1938.0,1.97,34.58
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1940.0,1.97,34.58
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1942.0,1.96,34.58
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1943.9,1.96,34.58
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1945.9,1.96,34.58
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1947.9,1.96,34.58
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1949.8,1.96,34.58
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1951.8,1.96,34.58
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1953.8,1.96,34.58
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1955.7,1.96,34.58
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1957.7,1.96,34.58
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1959.7,1.96,34.58
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1961.6,1.95,34.58
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1963.8,1.95,34.58
4902936,2023-10-23T08:04:00Z,51.7564,159.0117,1964.7,1.95,34.58
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,4.4,7.7,32.8
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,6.1,7.7,32.8
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,8.2,7.7,32.8
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,10.2,7.7,32.8
4902936,2023-11-02T05:40:00Z,51.5891,158.7047,12.2,7.7,32.8
